student_id_number,ACT_score,hs_gpa_entry,hardship_score
89907,,,0
89908,,,0
89909,,,0
89910,,,0
89911,,,0
89912,,,0
89913,,,0
89914,,,0
89915,,,1
89916,36,5.204,2
89917,17,,0
89918,18,2.863,1
89919,23,2.558,1
89920,,3.53,1
89921,,,0
89922,,,0
89923,,1.81,0
89924,,,0
89925,,,0
89926,,1.575,0
89927,,,0
89928,,,0
89929,,,0
89930,,,0
89931,,,0
89932,,,0
89933,,,0
89934,,,0
89935,,,3
89936,,,0
89937,,,0
89938,,,0
89939,,,1
89940,14,2.611,1
89941,,,0
89942,,,0
89943,,,0
89944,,,0
89945,,,0
89946,,,0
89947,,2.973,1
89948,,,0
89949,,,0
89950,,,0
89951,,,0
89952,,,0
89953,,,0
89954,,,0
89955,,,1
89956,,,0
89957,,,0
89958,,,0
89959,,2.27,0
89960,,,0
89961,,,0
89962,,,0
89963,,,0
89964,,,0
89965,,,0
89966,,2.405,1
89967,,1.62,3
89968,,,0
89969,18,2.81,1
89970,,,0
89971,,,0
89972,,,0
89973,,,0
89974,,,0
89975,,,0
89976,,,0
89977,,,0
89978,,,0
89979,,,0
89980,,,0
89981,,,0
89982,,,0
89983,,,0
89984,,,0
89985,,,0
89986,,,0
89987,,,0
89988,,,0
89989,,,0
89990,,3.025,0
89991,,,0
89992,,,0
89993,,,0
89994,,,0
89995,,,0
89996,,,0
89997,,,0
89998,,,0
89999,,,0
90000,,,0
90001,,,0
90002,,,0
90003,,,0
90004,,,0
90005,,,0
90006,,,0
90007,,,0
90008,,,0
90009,,,1
90010,,,0
90011,,,0
90012,,,0
90013,,,0
90014,,,0
90015,,,0
90016,,,0
90017,,,0
90018,,,0
90019,,,0
90020,,,0
90021,,,0
90022,,,0
90023,,,0
90024,,,0
90025,,,0
90026,,,0
90027,,,0
90028,,,0
90029,,,0
90030,,,0
90031,,,0
90032,,,0
90033,,,0
90034,,,0
90035,,,0
90036,,,0
90037,,,0
90038,,,0
90039,,,0
90040,,,0
90041,,,0
90042,,,0
90043,,,0
90044,,,0
90045,,,0
90046,,,0
90047,,,0
90048,,,0
90049,,,0
90050,,,0
90051,,,0
90052,,,0
90053,,,0
90054,,,0
90055,,,0
90056,,3.84,0
90057,,,0
90058,,,0
90059,,,0
90060,,,0
90061,,,0
90062,,,0
90063,,,0
90064,,,3
90065,,,0
90066,,,0
90067,,,0
90068,,3.52,0
90069,,,0
90070,,,0
90071,,,0
90072,,,0
90073,,,0
90074,,,0
90075,,,0
90076,,,0
90077,,,0
90078,,,0
90079,,,0
90080,,,0
90081,,,0
90082,,,0
90083,,,0
90084,,,0
90085,,,0
90086,,,0
90087,,,2
90088,,,0
90089,,,0
90090,,,0
90091,,,0
90092,,2.177,0
90093,,,0
90094,,,0
90095,,,0
90096,,,0
90097,,,0
90098,,,0
90099,,,0
90100,17,2.033,3
90101,,,0
90102,,,0
90103,,,0
90104,15,,3
90105,,,0
90106,,,0
90107,,,3
90108,17,2.68,0
90109,22,2.654,0
90110,25,2.897,0
90111,,,0
90112,27,2.309,0
90113,,,0
90114,,,0
90115,,,0
90116,18,2.722,0
90117,,,0
90118,,2.98,2
90119,,,0
90120,24,3.41,0
90121,,,3
90122,,,0
90123,,,1
90124,,,0
90125,,2.11,1
90126,,0.757,0
90127,,,0
90128,,,0
90129,,,0
90130,,,0
90131,,,0
90132,,,0
90133,,2.377,0
90134,,,0
90135,,,0
90136,,,0
90137,,,0
90138,17,2.533,1
90139,,,0
90140,,,0
90141,,,0
90142,,,0
90143,29,2.709,0
90144,,,0
90145,,,0
90146,27,3.5,0
90147,,2.51,0
90148,,1.95,3
90149,,,0
90150,,,0
90151,,,0
90152,,,0
90153,,,0
90154,,,0
90155,,,0
90156,,,0
90157,,,0
90158,,,0
90159,,,0
90160,,,0
90161,,,0
90162,,,0
90163,,,0
90164,,,0
90165,,,0
90166,,,0
90167,,1.671,3
90168,,3.245,0
90169,,,0
90170,,,0
90171,,,0
90172,,,0
90173,,,0
90174,,,0
90175,,,1
90176,,,0
90177,,2.247,0
90178,,,0
90179,,,0
90180,18,2.481,0
90181,,,0
90182,,,0
90183,20,3.6,0
90184,,,0
90185,,,0
90186,,,0
90187,,,0
90188,,,0
90189,,,0
90190,,,0
90191,,,0
90192,,,0
90193,,,0
90194,,3.206,0
90195,,,0
90196,,,0
90197,,,0
90198,,,0
90199,,,0
90200,,,0
90201,,,0
90202,,,0
90203,,,0
90204,,2.868,0
90205,,,0
90206,,3.6,0
90207,,,0
90208,,,0
90209,,,0
90210,,,0
90211,,,0
90212,,,0
90213,,,0
90214,,1.15,0
90215,,,3
90216,,,3
90217,,,0
90218,,,0
90219,,,0
90220,,,0
90221,,,0
90222,,,0
90223,,,0
90224,,2.347,1
90225,,,0
90226,,,0
90227,,3.579,3
90228,20,3.03,0
90229,,,0
90230,,,0
90231,,,0
90232,,,0
90233,,,0
90234,,,0
90235,30,,1
90236,,2.582,1
90237,,,0
90238,,,0
90239,,,0
90240,,,0
90241,,,0
90242,,,0
90243,,,0
90244,,,0
90245,,,0
90246,,,0
90247,,,0
90248,,,0
90249,,,0
90250,,,0
90251,,,0
90252,,,0
90253,,,0
90254,,,0
90255,,,0
90256,,,0
90257,,,0
90258,,,0
90259,,,0
90260,,3.182,0
90261,,2.12,0
90262,,,0
90263,,,0
90264,,,0
90265,,,0
90266,,,0
90267,,,0
90268,,,0
90269,,,0
90270,,,0
90271,,,0
90272,,,0
90273,,,0
90274,,,0
90275,,,0
90276,,,0
90277,,,1
90278,,,0
90279,,,0
90280,,,0
90281,,,0
90282,,,0
90283,,,0
90284,,,0
90285,,,0
90286,,,0
90287,,,0
90288,,,0
90289,,,0
90290,,,0
90291,,,0
90292,,,0
90293,,,0
90294,,,0
90295,,,0
90296,,,0
90297,,,0
90298,,,0
90299,,,0
90300,,,0
90301,,,0
90302,,1.929,0
90303,,,0
90304,,,0
90305,20,2.48,0
90306,20,3.093,0
90307,23,3.88,0
90308,,,0
90309,,2.649,0
90310,,,0
90311,,,1
90312,,,0
90313,17,2.405,1
90314,,3.03,1
90315,25,3.276,3
90316,,,0
90317,23,4.05,3
90318,20,3.311,1
90319,20,3.68,0
90320,,3.51,1
90321,22,3.362,1
90322,21,,1
90323,21,2.91,1
90324,,,0
90325,21,2.955,1
90326,,,0
90327,,,1
90328,,,0
90329,,,0
90330,21,3.375,1
90331,,,1
90332,,3.6,0
90333,,,0
90334,,,0
90335,,,1
90336,23,3.871,0
90337,22,3.868,0
90338,24,4,1
90339,,,0
90340,,,0
90341,,,0
90342,,,0
90343,,,0
90344,,,0
90345,,,0
90346,,,0
90347,,,0
90348,,,0
90349,,,0
90350,,,0
90351,,,0
90352,,,0
90353,,1.836,0
90354,27,4,1
90355,,,0
90356,,3.454,3
90357,,3.21,0
90358,,,0
90359,19,2.486,0
90360,16,2.844,0
90361,15,3.298,3
90362,19,3.438,1
90363,,,0
90364,,,0
90365,,,0
90366,,1.6,3
90367,,,0
90368,,,0
90369,,,0
90370,,,3
90371,,,0
90372,,,0
90373,,,2
90374,,,0
90375,,,3
90376,25,3.205,0
90377,,,0
90378,,,0
90379,,,0
90380,,3.63,0
90381,,,0
90382,,,0
90383,,,0
90384,,,0
90385,,,0
90386,16,2.644,2
90387,24,3.165,0
90388,17,2.481,2
90389,,,0
90390,,,0
90391,,,0
90392,,,0
90393,,,0
90394,,,0
90395,,,0
90396,,,0
90397,,,0
90398,17,2.857,2
90399,,,0
90400,,,0
90401,,,0
90402,,,0
90403,,,0
90404,,,0
90405,,2.921,1
90406,,3.123,1
90407,17,2.137,2
90408,,,3
90409,,,0
90410,,,0
90411,,,0
90412,,,0
90413,,,0
90414,,,0
90415,,,0
90416,,,0
90417,,,0
90418,,,0
90419,,,0
90420,,,0
90421,,,0
90422,,,0
90423,,,0
90424,,,0
90425,,,0
90426,,,0
90427,,,0
90428,28,3.961,0
90429,29,3.753,0
90430,,,0
90431,23,3.03,0
90432,,3.103,0
90433,31,3,0
90434,22,,0
90435,24,3.444,0
90436,25,3.275,0
90437,24,3.731,0
90438,14,2.179,1
90439,21,3.211,0
90440,23,,0
90441,,,0
90442,22,4,0
90443,,,0
90444,,,0
90445,,,0
90446,,,1
90447,,,0
90448,,,0
90449,24,3.675,0
90450,15,3.079,1
90451,18,3.544,0
90452,,2.107,3
90453,,3.978,0
90454,,2.415,1
90455,,,0
90456,,,0
90457,,,0
90458,19,2.836,0
90459,21,3.069,0
90460,,,0
90461,22,3.387,0
90462,,,0
90463,,,0
90464,,2.99,0
90465,,,0
90466,,,0
90467,,3.543,1
90468,,,0
90469,,,0
90470,,,0
90471,,2.956,1
90472,25,2.856,0
90473,,,0
90474,21,3.027,2
90475,,,0
90476,,1.914,0
90477,,3.36,0
90478,,,0
90479,,2.596,1
90480,,3.4,0
90481,,,0
90482,,,0
90483,,,0
90484,,3.196,1
90485,,,0
90486,,,0
90487,19,,1
90488,,,0
90489,,,0
90490,,2.68,0
90491,,,0
90492,18,2.985,0
90493,,,0
90494,22,3.545,0
90495,,3.68,0
90496,,,0
90497,,3.523,1
90498,,,0
90499,,,0
90500,,,0
90501,,,0
90502,,,0
90503,,,0
90504,,,1
90505,,,0
90506,,,0
90507,,,0
90508,,,0
90509,,,0
90510,,,0
90511,,,0
90512,,,0
90513,,,0
90514,,,0
90515,,,0
90516,,,0
90517,21,3.902,2
90518,,,0
90519,,,0
90520,,,0
90521,,,0
90522,,,0
90523,,,0
90524,,,0
90525,,,0
90526,,,0
90527,,,0
90528,22,3.551,0
90529,,,0
90530,,,0
90531,,,0
90532,,,0
90533,,,0
90534,,,1
90535,,,0
90536,,2.206,2
90537,,,0
90538,,,0
90539,,,0
90540,19,2.667,1
90541,,,0
90542,,,0
90543,,,0
90544,20,2.884,0
90545,,,0
90546,,,0
90547,27,3.947,1
90548,,,0
90549,23,3.683,2
90550,,,0
90551,,,3
90552,,2.792,3
90553,,,0
90554,,3.6,0
90555,,,0
90556,,,0
90557,,,0
90558,,3.34,0
90559,,,0
90560,,,0
90561,,,0
90562,,,0
90563,,,0
90564,,,0
90565,,,0
90566,,,0
90567,,,0
90568,,,1
90569,,,0
90570,,,0
90571,,,0
90572,,,0
90573,,,0
90574,,,0
90575,,,0
90576,,,0
90577,,,0
90578,,,0
90579,,,0
90580,,,1
90581,,,0
90582,,,0
90583,,,3
90584,,,0
90585,,,0
90586,,,3
90587,,3.006,0
90588,,,0
90589,,,0
90590,,,0
90591,,,2
90592,23,3.972,1
90593,,2.931,1
90594,18,3.463,2
90595,,,3
90596,,,0
90597,26,3.921,0
90598,,,3
90599,22,2.799,1
90600,,,2
90601,,,0
90602,,,0
90603,,,3
90604,,,3
90605,,1.443,0
90606,15,,2
90607,19,3.733,2
90608,,,0
90609,,2.383,0
90610,22,2.638,0
90611,,,3
90612,27,3.189,1
90613,25,4.106,0
90614,29,3.403,0
90615,23,3.326,0
90616,,3.72,2
90617,20,4.19,3
90618,28,3.376,2
90619,,3.691,0
90620,14,3.482,1
90621,14,3.191,2
90622,,4.095,0
90623,,3.16,1
90624,,2.026,0
90625,26,3.333,0
90626,28,3.672,0
90627,,4.279,0
90628,28,4.052,0
90629,,4.078,2
90630,28,3.725,0
90631,,3.166,0
90632,15,3.081,1
90633,19,3.13,2
90634,21,3.779,0
90635,,3.28,3
90636,23,3.917,0
90637,21,3.599,3
90638,27,4,1
90639,21,4.262,1
90640,24,4.129,0
90641,30,3.962,0
90642,,3.175,2
90643,21,3.349,0
90644,16,2.768,1
90645,30,3.876,0
90646,20,3.54,1
90647,,3.8,1
90648,20,3.12,2
90649,,3.298,0
90650,16,3.208,2
90651,23,4.262,0
90652,24,4.333,0
90653,,4.444,0
90654,29,4.098,0
90655,22,3.05,0
90656,15,2.089,3
90657,20,2.925,0
90658,,,3
90659,21,,0
90660,22,,3
90661,,,0
90662,,,0
90663,,,2
90664,25,3.685,1
90665,,,0
90666,,,3
90667,,0.764,1
90668,,,0
90669,,,0
90670,,,0
90671,,,0
90672,,,0
90673,,,0
90674,,,1
90675,18,1.857,3
90676,,,0
90677,18,2.652,1
90678,,,0
90679,,,0
90680,,,0
90681,,,0
90682,,,0
90683,,,0
90684,,,1
90685,,,0
90686,24,3.256,0
90687,,,0
90688,,,0
90689,,,0
90690,,2.408,1
90691,,,0
90692,,,0
90693,,,0
90694,,,0
90695,,,0
90696,,,0
90697,,,0
90698,,,0
90699,,,0
90700,,,0
90701,,,0
90702,,,0
90703,,,0
90704,,2.093,0
90705,,,0
90706,,,0
90707,,,0
90708,,,0
90709,,,0
90710,,,0
90711,,,0
90712,,,0
90713,,,1
90714,,,0
90715,,,0
90716,,,0
90717,26,4.182,0
90718,,,0
90719,,,0
90720,,,0
90721,27,3.56,3
90722,,,0
90723,,,0
90724,19,,0
90725,,,0
90726,,,0
90727,22,,2
90728,,,0
90729,,3.33,0
90730,21,4.27,0
90731,,,3
90732,,,0
90733,22,3.031,0
90734,,3.047,0
90735,,,3
90736,18,,0
90737,,2.929,0
90738,20,2.63,0
90739,17,2.985,0
90740,,3.017,2
90741,,2.644,1
90742,16,2.804,1
90743,,1.997,1
90744,21,3.032,0
90745,16,2.376,1
90746,,,1
90747,14,2.851,2
90748,,2.362,0
90749,17,1.888,2
90750,,2.19,0
90751,,2.17,0
90752,22,3.85,1
90753,19,2.34,3
90754,21,3.294,0
90755,,2.792,0
90756,20,2.906,0
90757,17,3.3,3
90758,21,2.68,0
90759,15,2.7,0
90760,15,,1
90761,,,1
90762,27,2.192,0
90763,27,3.36,2
90764,13,2.286,0
90765,,3.6,1
90766,27,4.135,0
90767,,2.684,3
90768,18,2.773,0
90769,17,3.284,3
90770,26,2.719,0
90771,20,3.12,1
90772,20,3.976,2
90773,21,3.753,1
90774,,,0
90775,,,3
90776,,3.525,0
90777,,,0
90778,,,3
90779,33,4.111,0
90780,15,3.157,0
90781,17,3.313,0
90782,24,3.045,0
90783,25,4.396,0
90784,,4.047,0
90785,26,3.614,0
90786,,,0
90787,,4.021,1
90788,,4.29,0
90789,23,3.8,3
90790,,,0
90791,,3.505,0
90792,,,0
90793,,,0
90794,,,3
90795,,,0
90796,,,0
90797,,,0
90798,,2.458,3
90799,,,0
90800,,,0
90801,,,0
90802,,,0
90803,,,0
90804,,,0
90805,,,0
90806,,,0
90807,20,,0
90808,15,2.545,3
90809,,,0
90810,,,0
90811,27,,3
90812,,,1
90813,,,0
90814,,,0
90815,,,0
90816,,,1
90817,,,3
90818,,,0
90819,,2.788,1
90820,,3.83,3
90821,,,2
90822,,,0
90823,29,3.29,0
90824,,,0
90825,,,0
90826,14,2.619,2
90827,,,1
90828,,,0
90829,,,0
90830,25,3.697,0
90831,,,0
90832,,,0
90833,,,1
90834,,,0
90835,,,0
90836,,,0
90837,,,0
90838,,,0
90839,,,0
90840,23,3.755,3
90841,,,0
90842,,2.497,0
90843,19,2.696,0
90844,15,3.25,0
90845,14,2.97,1
90846,16,2.548,1
90847,18,3.446,0
90848,19,3.006,0
90849,,,0
90850,19,3.522,1
90851,18,3.557,3
90852,,1.897,0
90853,,,0
90854,,,0
90855,,2.423,0
90856,,,2
90857,18,3.75,0
90858,21,3.678,3
90859,14,2.918,1
90860,16,3.088,0
90861,17,3.413,3
90862,17,3.145,3
90863,16,3.075,1
90864,,2.3,3
90865,,,0
90866,,1.935,0
90867,,,0
90868,,,0
90869,14,2.163,0
90870,,3.415,1
90871,,2.562,0
90872,18,3.082,2
90873,17,3.845,3
90874,,2.867,3
90875,19,3.636,1
90876,20,3.382,0
90877,18,2.797,0
90878,14,2.762,2
90879,21,3.652,3
90880,,2.878,0
90881,,,0
90882,,1.914,0
90883,16,3.225,3
90884,18,3.171,0
90885,,,0
90886,,2.7,3
90887,21,3.48,0
90888,19,3.648,0
90889,14,2.586,3
90890,24,4.284,1
90891,19,3.52,1
90892,22,3.715,1
90893,,2.464,0
90894,,,3
90895,22,3.748,0
90896,20,3.705,1
90897,23,3.524,1
90898,21,3.544,3
90899,17,3.985,3
90900,20,4.167,0
90901,17,3.561,0
90902,24,3.25,1
90903,12,2.457,3
90904,18,3.456,0
90905,19,3.113,1
90906,16,2.698,3
90907,23,3.667,1
90908,17,3.214,0
90909,17,3.204,0
90910,,,0
90911,25,3.726,2
90912,,,0
90913,,3.392,3
90914,,,0
90915,,,0
90916,,,0
90917,,,0
90918,,,0
90919,,,0
90920,,,0
90921,,3.543,3
90922,,,0
90923,,,0
90924,,,0
90925,,,0
90926,,,0
90927,,,0
90928,17,,0
90929,,,0
90930,,,0
90931,,,0
90932,,,0
90933,,,0
90934,,,0
90935,,,1
90936,,,0
90937,,,0
90938,,,0
90939,,,1
90940,,,0
90941,,,3
90942,,,0
90943,,,0
90944,,,0
90945,,2.833,0
90946,,,0
90947,,3.375,0
90948,,,3
90949,,,0
90950,,,0
90951,,,0
90952,,,0
90953,,,0
90954,,2.9,3
90955,,,0
90956,,,3
90957,,,0
90958,,,0
90959,,,0
90960,,,0
90961,,,0
90962,17,3.59,3
90963,14,3.16,3
90964,15,3.389,0
90965,,2.318,0
90966,17,3.102,2
90967,19,2.334,3
90968,14,3.333,3
90969,19,3.516,3
90970,21,3.481,0
90971,18,3.43,1
90972,15,2.773,0
90973,,3.389,3
90974,,2.241,3
90975,,,3
90976,23,3.456,2
90977,,2.83,0
90978,20,3.715,3
90979,16,3.446,3
90980,13,3.245,0
90981,13,3.862,1
90982,24,4.123,1
90983,21,3.869,0
90984,16,3.077,0
90985,21,3.67,1
90986,18,3.091,0
90987,,2.067,3
90988,22,4.044,1
90989,19,3.08,1
90990,19,3.48,3
90991,18,3.677,3
90992,12,3.102,1
90993,20,2.738,1
90994,30,4.055,0
90995,25,4.595,0
90996,23,4.383,3
90997,21,3.73,2
90998,19,3.2,0
90999,21,3.232,0
91000,,,1
91001,14,3.612,0
91002,,,1
91003,14,3.084,1
91004,17,2.73,0
91005,17,3.224,1
91006,15,3.095,3
91007,25,3.988,1
91008,22,3.175,0
91009,21,3.775,1
91010,18,3.045,3
91011,20,2.78,0
91012,15,3.31,3
91013,18,3.282,0
91014,,,3
91015,,,0
91016,23,4.241,0
91017,28,,0
91018,13,3.276,3
91019,34,4.306,0
91020,15,3.184,1
91021,16,3.26,0
91022,19,3.993,1
91023,22,4.141,0
91024,20,3.424,1
91025,21,,0
91026,,,0
91027,,,3
91028,17,2.162,1
91029,,,0
91030,,3.6,0
91031,,,0
91032,,,0
91033,,,0
91034,,,0
91035,,,0
91036,,,0
91037,16,3.065,0
91038,,,0
91039,,,0
91040,,,0
91041,,,0
91042,,,0
91043,,,0
91044,,,0
91045,,,0
91046,,,0
91047,,,0
91048,,,0
91049,,,0
91050,,,0
91051,,,0
91052,,,0
91053,,,0
91054,,,0
91055,21,,0
91056,,,1
91057,,3.167,0
91058,,,0
91059,,,0
91060,,,0
91061,,,0
91062,,,3
91063,21,3.778,3
91064,,,0
91065,,,0
91066,,,0
91067,,,0
91068,,,0
91069,,,0
91070,,,0
91071,,,3
91072,,,0
91073,,,0
91074,,,0
91075,,,0
91076,,,0
91077,,,0
91078,,,0
91079,30,3.718,0
91080,,,0
91081,20,3.533,0
91082,17,2.629,2
91083,19,3.123,3
91084,19,3.459,0
91085,17,2.745,0
91086,18,3.953,0
91087,14,3.596,1
91088,21,3.382,1
91089,16,2.907,1
91090,24,4,0
91091,13,3.321,3
91092,22,3.75,1
91093,24,3.796,0
91094,27,3.98,0
91095,18,3.727,1
91096,,3.823,1
91097,23,3.895,1
91098,17,3.404,0
91099,,3.84,0
91100,,3.1,0
91101,,2.732,3
91102,13,3.369,0
91103,22,3.858,1
91104,21,3.319,0
91105,17,3.09,1
91106,17,3.931,0
91107,,3.872,0
91108,24,3.871,0
91109,18,3.623,0
91110,21,3.858,3
91111,19,3.596,1
91112,25,3.966,0
91113,15,2.565,1
91114,,3.722,2
91115,16,2.8,2
91116,16,3.481,1
91117,22,3.484,0
91118,23,,3
91119,21,3.933,1
91120,21,3.95,0
91121,19,3.341,0
91122,15,2.806,3
91123,19,3.149,0
91124,19,3.219,0
91125,21,3.29,0
91126,17,3.792,2
91127,16,3.678,0
91128,13,3.289,1
91129,18,3.846,0
91130,18,3.109,0
91131,23,3.898,0
91132,25,3.802,0
91133,18,3.902,1
91134,19,3.6,1
91135,17,3.099,1
91136,22,3.705,1
91137,18,3.695,0
91138,17,3.233,3
91139,19,3.554,0
91140,17,3.762,3
91141,20,3.784,0
91142,22,3.605,3
91143,23,3.88,0
91144,19,,2
91145,,1.65,3
91146,18,3.469,3
91147,19,3.775,3
91148,,,0
91149,,,0
91150,23,3.57,2
91151,,,0
91152,,,0
91153,,,0
91154,,,1
91155,,,0
91156,,,0
91157,,,0
91158,,2.478,0
91159,,,0
91160,,,0
91161,,,0
91162,,,0
91163,,3.046,0
91164,,,0
91165,,2.7,0
91166,,,3
91167,,,0
91168,26,3.54,0
91169,,,0
91170,,,0
91171,,,0
91172,,,3
91173,,,1
91174,,,0
91175,,3.458,0
91176,,,0
91177,,,0
91178,,,0
91179,24,3,0
91180,,,0
91181,,,0
91182,,,0
91183,25,3.138,0
91184,,,0
91185,16,2.854,3
91186,,,0
91187,25,2.353,3
91188,,,0
91189,24,3.944,3
91190,,,0
91191,,,0
91192,,,1
91193,,,0
91194,,2.169,3
91195,,,0
91196,,,0
91197,,,1
91198,,,2
91199,,,2
91200,22,3.352,0
91201,23,3.841,0
91202,,3.209,0
91203,23,4.085,0
91204,21,3.635,2
91205,23,3.817,1
91206,26,4.895,0
91207,,3.624,0
91208,22,3.171,0
91209,23,3.769,0
91210,28,4.263,1
91211,,3.54,0
91212,18,4,1
91213,15,3.386,3
91214,16,3.63,0
91215,,3.43,1
91216,24,4.095,0
91217,23,4.053,0
91218,18,3.811,0
91219,21,3.616,1
91220,24,3.5,3
91221,29,4.261,0
91222,22,3.405,1
91223,,3.054,0
91224,19,3.743,0
91225,17,3.825,1
91226,23,3.755,3
91227,20,3.889,3
91228,21,3.434,0
91229,17,3.417,0
91230,18,3.348,3
91231,15,3.619,3
91232,22,4.341,0
91233,18,3.773,3
91234,21,3.272,0
91235,21,3.76,0
91236,,3.6,0
91237,22,3.881,0
91238,21,3.38,2
91239,,3.449,0
91240,14,3.511,1
91241,21,3.653,0
91242,,3.716,0
91243,18,3.755,3
91244,23,3.876,0
91245,19,3.552,0
91246,25,4.114,0
91247,14,3.463,0
91248,18,3.883,1
91249,16,3.755,0
91250,,3.042,0
91251,18,4.151,0
91252,24,3.795,3
91253,28,3.286,1
91254,20,3.83,0
91255,22,3.911,0
91256,17,3.311,1
91257,,3.482,3
91258,16,3.875,1
91259,25,3.876,3
91260,22,3.67,0
91261,21,3.819,1
91262,16,3.492,0
91263,14,3.325,2
91264,,,3
91265,,2.439,0
91266,,,0
91267,,,0
91268,,,0
91269,,,0
91270,,,0
91271,,,0
91272,,,3
91273,,,0
91274,,2.94,1
91275,,,1
91276,,3.5,2
91277,,,1
91278,,,0
91279,20,,0
91280,,,0
91281,,3.675,0
91282,21,3.978,3
91283,,3.68,1
91284,,,3
91285,,,0
91286,18,3.353,3
91287,27,3.928,2
91288,23,3.154,1
91289,26,3.394,3
91290,21,3.215,0
91291,,,1
91292,,3.28,0
91293,,,0
91294,,,0
91295,,,0
91296,,3.1,3
91297,,,0
91298,,,0
91299,15,2.412,0
91300,,,0
91301,,,0
91302,,,0
91303,,,0
91304,,,0
91305,,,0
91306,,,0
91307,,,0
91308,,,0
91309,,2.344,1
91310,,,0
91311,,,0
91312,,,0
91313,,,0
91314,,,2
91315,,,0
91316,,,0
91317,,,0
91318,,,0
91319,,,1
91320,,,0
91321,,,0
91322,,,0
91323,,,0
91324,,,0
91325,,,0
91326,,,0
91327,,,0
91328,,,0
91329,,,0
91330,24,3.2,0
91331,,,0
91332,,,0
91333,17,3.118,1
91334,,,1
91335,,,0
91336,,2.113,3
91337,,2.598,2
91338,20,2.58,0
91339,18,3.89,3
91340,21,3.377,1
91341,21,3.011,0
91342,23,3.142,0
91343,21,3.095,1
91344,23,2.97,3
91345,28,4.429,3
91346,,,0
91347,,,3
91348,,,0
91349,,2.579,3
91350,,,0
91351,,,0
91352,,2.959,0
91353,,,0
91354,20,3.152,0
91355,17,2.815,1
91356,18,3.116,0
91357,17,,0
91358,,3.323,0
91359,17,3.349,1
91360,,,0
91361,18,2.228,0
91362,27,,0
91363,17,3.535,3
91364,15,3.411,1
91365,25,4,0
91366,25,4.323,2
91367,17,3.382,3
91368,22,3.88,0
91369,,3.548,0
91370,20,3.729,2
91371,17,3.73,0
91372,19,3.736,3
91373,20,3.722,0
91374,24,3.635,0
91375,22,3.298,0
91376,,3.741,0
91377,15,3.289,2
91378,17,3.33,0
91379,22,4.284,0
91380,32,4,0
91381,23,3.527,0
91382,23,3.676,2
91383,20,3.21,2
91384,,3.19,0
91385,22,3.317,0
91386,22,4.03,3
91387,21,3.939,2
91388,24,3.931,0
91389,21,3.904,3
91390,27,4,1
91391,23,3.914,0
91392,21,3.985,3
91393,21,3.906,3
91394,20,4.055,3
91395,21,3.638,1
91396,,3.13,2
91397,17,3.022,3
91398,14,3.241,2
91399,24,4.006,0
91400,21,3.719,0
91401,21,4.573,0
91402,25,4.157,0
91403,,2.491,0
91404,,,3
91405,,,0
91406,,,0
91407,18,3.028,0
91408,,,0
91409,,,3
91410,18,3.162,1
91411,,,0
91412,24,3.465,2
91413,24,3.283,0
91414,19,2.277,0
91415,,,0
91416,,,0
91417,31,3.7,1
91418,,,0
91419,25,3.993,3
91420,28,,0
91421,,,0
91422,,,0
91423,19,3,1
91424,,,0
91425,,,0
91426,22,3.4,0
91427,,,0
91428,,,0
91429,,,0
91430,27,3.59,0
91431,,,0
91432,,,0
91433,,,0
91434,,,0
91435,,,0
91436,,,0
91437,,,0
91438,,,0
91439,,,0
91440,,,1
91441,,,0
91442,,2.041,0
91443,,,0
91444,,,1
91445,17,3.055,0
91446,,,0
91447,,,0
91448,,,0
91449,,,0
91450,,,0
91451,,,0
91452,,,0
91453,,2.146,0
91454,18,3.357,0
91455,24,3.904,0
91456,23,4.024,0
91457,23,3.62,0
91458,20,3.69,1
91459,,3.932,0
91460,,3.727,0
91461,16,2.258,0
91462,19,2.84,3
91463,26,3.581,1
91464,24,2.7,2
91465,18,4.008,0
91466,21,3.495,0
91467,24,3.722,0
91468,22,3.293,0
91469,23,3.81,0
91470,23,4.075,0
91471,16,2.68,3
91472,12,3.145,0
91473,,2.727,2
91474,,,3
91475,18,3.41,0
91476,,,1
91477,23,3.853,2
91478,16,2.849,1
91479,21,3.79,0
91480,13,2.42,3
91481,18,2.848,3
91482,20,2.81,3
91483,20,2.826,0
91484,24,2.514,2
91485,,2.663,0
91486,13,2.979,3
91487,13,2.137,3
91488,,,1
91489,,2.796,0
91490,,2.317,3
91491,,,0
91492,19,,1
91493,16,2.787,3
91494,17,2.64,1
91495,16,2.844,1
91496,19,2.753,2
91497,,2.118,0
91498,,2.59,3
91499,,2.748,0
91500,17,2.439,3
91501,15,2.059,3
91502,,,0
91503,,2.93,0
91504,,,0
91505,,,0
91506,,,1
91507,23,,1
91508,16,3.205,3
91509,19,3.785,0
91510,28,3.661,0
91511,30,3.96,0
91512,22,2.607,1
91513,15,3.258,1
91514,18,3.75,3
91515,15,3.009,3
91516,23,3.838,1
91517,18,3.109,0
91518,22,3.848,1
91519,19,2.907,0
91520,24,3.161,0
91521,21,3.708,3
91522,,,0
91523,,,0
91524,18,3.329,0
91525,,,0
91526,,,0
91527,,,0
91528,,,0
91529,,3.8,0
91530,,,0
91531,,,0
91532,,,1
91533,,,0
91534,,,0
91535,,,0
91536,,,0
91537,,,0
91538,,,0
91539,,,0
91540,,,0
91541,21,3.956,3
91542,22,3.797,2
